Source,Source_Year,Study,Control_ID,Study_Year_Initial,Study_Year_Final,Duration_Years,Collection_Periods,Continent,Country,Site_Name,Latitude,Longitude,Location_Uncertainty,Phylum,Class,Order,Family,Feeding_Guild,Aggregated_Study,Soil_Fauna,Soil_Depth,Pest,Nitrogen_Deposited,Nitrogen_Added,N_Added_Deposited,Fertilizer_Type,Plot_Size,Treatment_Mean,Treatment_N,Treatment_SD,Treatment_SE,Control_Mean,Control_N,Control_SD,Control_SE,SD_Estimated,Sampling_Method,Unit_Measurement,Treatment_ScalingConstant,Control_ScalingConstant,Biome,Vegetation_Type,Land_Use_Described,MAT,MAP,pH,P,K,Checked,Finished,Reviewer,Study_Quality_1,Study_Quality_2,Study_Quality_3,Study_Quality_Total,Data_Retrieved_From,Notes,
Lind_et_al_2017,2017,85,85a,2008,2009,2,1,North_America,USA,Sagehen Creek UCNRS,39.4341904,-120.241059,5000,Arthropoda,NA,NA,NA,Unknown,NO,NO,NA,NO,,0.00,Added,(NH2)2CO,1,7.666666667,3,3.055050463,1.763834207,7.666666667,3,3.055050463,1.763834207,FromSource,Vacuum,Individuals/m2,1.00,1.00,NA,Grassland,NA,NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,
Lind_et_al_2017,2017,85,85a,2008,2009,2,1,North_America,USA,Sagehen Creek UCNRS,39.4341904,-120.241059,5000,Arthropoda,NA,NA,NA,Unknown,NO,NO,NA,NO,,100.00,Added,(NH2)2CO,1,8.333333333,3,1.154700538,0.666666667,7.666666667,3,3.055050463,1.763834207,FromSource,Vacuum,Individuals/m2,1.00,1.00,NA,Grassland,NA,NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,
Lind_et_al_2017,2017,86,86a,2009,2011,3,1,North_America,USA,Saline Experimental Range,39.28896195,-97.68040013,5000,Arthropoda,NA,NA,NA,Unknown,NO,NO,NA,NO,,0.00,Added,(NH2)2CO,1,6.666666667,3,1.154700538,0.666666667,6.666666667,3,1.154700538,0.666666667,FromSource,Vacuum,Individuals/m2,1.00,1.00,NA,Grassland,NA,NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,
Lind_et_al_2017,2017,86,86a,2009,2011,3,1,North_America,USA,Saline Experimental Range,39.28896195,-97.68040013,5000,Arthropoda,NA,NA,NA,Unknown,NO,NO,NA,NO,,100.00,Added,(NH2)2CO,1,5.666666667,3,0.577350269,0.333333333,6.666666667,3,1.154700538,0.666666667,FromSource,Vacuum,Individuals/m2,1.00,1.00,NA,Grassland,NA,NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,
Lind_et_al_2017,2017,87,87a,2009,2011,3,1,North_America,USA,Shortgrass Steppe LTER,40.80719355,-104.1937236,5000,Arthropoda,NA,NA,NA,Unknown,NO,NO,NA,NO,,0.00,Added,(NH2)2CO,1,9.333333333,3,1.527525232,0.881917104,9.333333333,3,1.527525232,0.881917104,FromSource,Vacuum,Individuals/m2,1.00,1.00,NA,Grassland,NA,NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,
Lind_et_al_2017,2017,87,87a,2009,2011,3,1,North_America,USA,Shortgrass Steppe LTER,40.80719355,-104.1937236,5000,Arthropoda,NA,NA,NA,Unknown,NO,NO,NA,NO,,100.00,Added,(NH2)2CO,1,7.666666667,3,0.577350269,0.333333333,9.333333333,3,1.527525232,0.881917104,FromSource,Vacuum,Individuals/m2,1.00,1.00,NA,Grassland,NA,NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,
Lind_et_al_2017,2017,88,88a,2009,2011,3,1,North_America,USA,Sierra Foothills REC,39.25133133,-121.3134276,5000,Arthropoda,NA,NA,NA,Unknown,NO,NO,NA,NO,,0.00,Added,(NH2)2CO,1,6.333333333,3,1.154700538,0.666666667,6.333333333,3,1.154700538,0.666666667,FromSource,Vacuum,Individuals/m2,1.00,1.00,NA,Grassland,NA,NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,
Lind_et_al_2017,2017,88,88a,2009,2011,3,1,North_America,USA,Sierra Foothills REC,39.25133133,-121.3134276,5000,Arthropoda,NA,NA,NA,Unknown,NO,NO,NA,NO,,100.00,Added,(NH2)2CO,1,6.75,4,0.5,0.25,6.333333333,3,1.154700538,0.666666667,FromSource,Vacuum,Individuals/m2,1.00,1.00,NA,Grassland,NA,NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,
Lind_et_al_2017,2017,89,89a,2009,2011,3,1,North_America,USA,Duke Forest,36.02089332,-78.98287064,5000,Arthropoda,NA,NA,NA,Unknown,NO,NO,NA,NO,,0.00,Added,(NH2)2CO,1,7.5,2,0.707106781,0.5,7.5,2,0.707106781,0.5,FromSource,Vacuum,Individuals/m2,1.00,1.00,NA,Grassland,NA,NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,
Lind_et_al_2017,2017,89,89a,2009,2011,3,1,North_America,USA,Duke Forest,36.02089332,-78.98287064,5000,Arthropoda,NA,NA,NA,Unknown,NO,NO,NA,NO,,100.00,Added,(NH2)2CO,1,8,2,1.414213562,1,7.5,2,0.707106781,0.5,FromSource,Vacuum,Individuals/m2,1.00,1.00,NA,Grassland,NA,NA,NA,NA,NA,NA,Y,Y,Juan,1,1,1,3,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,
Paler_et_al_2021,2021,90,90a,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.8,10,1.475729575,NA,0.8,10,1.475729575,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year1, Staphylinidae",
Paler_et_al_2021,2021,90,90a,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.2,10,0.421637021,NA,0.8,10,1.475729575,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year1, Staphylinidae",
Paler_et_al_2021,2021,91,91a,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,1,10,0.816496581,NA,1,10,0.816496581,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year1, Staphylinidae",
Paler_et_al_2021,2021,91,91a,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.4,10,0.699205899,NA,1,10,0.816496581,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year1, Staphylinidae",
Paler_et_al_2021,2021,92,92a,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.5,10,0.849836586,NA,0.5,10,0.849836586,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year2, Staphylinidae",
Paler_et_al_2021,2021,92,92a,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,1.1,10,1.370320319,NA,0.5,10,0.849836586,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year2, Staphylinidae",
Paler_et_al_2021,2021,93,93a,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.7,10,0.823272602,NA,0.7,10,0.823272602,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year2, Staphylinidae",
Paler_et_al_2021,2021,93,93a,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.4,10,0.516397779,NA,0.7,10,0.823272602,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year2, Staphylinidae",
Paler_et_al_2021,2021,94,94a,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,2,10,1.333333333,NA,2,10,1.333333333,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year3, Staphylinidae",
Paler_et_al_2021,2021,94,94a,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,2.8,10,1.475729575,NA,2,10,1.333333333,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year3, Staphylinidae",
Paler_et_al_2021,2021,95,95a,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,1.6,10,1.264911064,NA,1.6,10,1.264911064,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year3, Staphylinidae",
Paler_et_al_2021,2021,95,95a,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,1.8,10,1.135292424,NA,1.6,10,1.264911064,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year3, Staphylinidae",
Paler_et_al_2021,2021,96,96a,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,2.7,10,2.750757471,NA,2.7,10,2.750757471,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year4, Staphylinidae",
Paler_et_al_2021,2021,96,96a,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,3.2,10,1.549193338,NA,2.7,10,2.750757471,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year4, Staphylinidae",
Paler_et_al_2021,2021,97,97a,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,3.1,10,1.286683938,NA,3.1,10,1.286683938,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year4, Staphylinidae",
Paler_et_al_2021,2021,97,97a,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,3.5,10,1.715938357,NA,3.1,10,1.286683938,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year4, Staphylinidae",
Paler_et_al_2021,2021,98,98a,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,1.3,10,1.059349905,NA,1.3,10,1.059349905,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year1, Staphylinidae",
Paler_et_al_2021,2021,98,98a,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,1.6,10,1.264911064,NA,1.3,10,1.059349905,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year1, Staphylinidae",
Paler_et_al_2021,2021,99,99a,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,2.5,10,2.068278941,NA,2.5,10,2.068278941,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year1, Staphylinidae",
Paler_et_al_2021,2021,99,99a,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,2.2,10,1.932183566,NA,2.5,10,2.068278941,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year1, Staphylinidae",
Paler_et_al_2021,2021,100,100a,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.1,10,0.316227766,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year2, Staphylinidae",
Paler_et_al_2021,2021,100,100a,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.2,10,0.632455532,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year2, Staphylinidae",
Paler_et_al_2021,2021,101,101a,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.8,10,1.135292424,NA,0.8,10,1.135292424,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year2, Staphylinidae",
Paler_et_al_2021,2021,101,101a,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,1.1,10,0.994428926,NA,0.8,10,1.135292424,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year2, Staphylinidae",
Paler_et_al_2021,2021,102,102a,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,1.9,10,2.078995484,NA,1.9,10,2.078995484,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year3, Staphylinidae",
Paler_et_al_2021,2021,102,102a,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,1.8,10,1.686548085,NA,1.9,10,2.078995484,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year3, Staphylinidae",
Paler_et_al_2021,2021,103,103a,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,2.8,10,1.751190072,NA,2.8,10,1.751190072,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year3, Staphylinidae",
Paler_et_al_2021,2021,103,103a,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,2.8,10,2.043961296,NA,2.8,10,1.751190072,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year3, Staphylinidae",
Paler_et_al_2021,2021,104,104a,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,1.8,10,1.619327707,NA,1.8,10,1.619327707,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year4, Staphylinidae",
Paler_et_al_2021,2021,104,104a,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,2.7,10,2.311805451,NA,1.8,10,1.619327707,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year4, Staphylinidae",
Paler_et_al_2021,2021,105,105a,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,2,10,2,NA,2,10,2,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year4, Staphylinidae",
Paler_et_al_2021,2021,105,105a,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Staphylinidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,3.4,10,1.95505044,NA,2,10,2,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year4, Staphylinidae",
Paler_et_al_2021,2021,90,90b,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Herbivore,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.2,10,0.632455532,NA,0.2,10,0.632455532,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year1, Chrysomelidae",
Paler_et_al_2021,2021,90,90b,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Herbivore,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0,10,0,NA,0.2,10,0.632455532,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year1, Chrysomelidae",
Paler_et_al_2021,2021,91,91b,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Herbivore,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.2,10,0.421637021,NA,0.2,10,0.421637021,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year1, Chrysomelidae",
Paler_et_al_2021,2021,91,91b,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Herbivore,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.1,10,0.316227766,NA,0.2,10,0.421637021,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year1, Chrysomelidae",
Paler_et_al_2021,2021,92,92b,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Herbivore,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.1,10,0.316227766,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year2, Chrysomelidae",
Paler_et_al_2021,2021,92,92b,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Herbivore,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0,10,0,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year2, Chrysomelidae",
Paler_et_al_2021,2021,93,93b,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Herbivore,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.1,10,0.316227766,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year2, Chrysomelidae",
Paler_et_al_2021,2021,93,93b,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Herbivore,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.1,10,0.316227766,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year2, Chrysomelidae",
Paler_et_al_2021,2021,94,94b,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Herbivore,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.3,10,0.483045892,NA,0.3,10,0.483045892,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year3, Chrysomelidae",
