Source,Source_Year,Study,Control_ID,Study_Year_Initial,Study_Year_Final,Duration_Years,Collection_Periods,Continent,Country,Site_Name,Latitude,Longitude,Location_Uncertainty,Phylum,Class,Order,Family,Genus,Species,Binomial,Feeding_Guild,Aggregated_Study,Soil_Fauna,Soil_Depth,Pest,Nitrogen_Deposited,Nitrogen_Added,N_Added_Deposited,Fertilizer_Type,Plot_Size,Treatment_Mean,Treatment_N,Treatment_SD,Treatment_SE,Control_Mean,Control_N,Control_SD,Control_SE,SD_Estimated,Sampling_Method,Unit_Measurement,Treatment_ScalingConstant,Control_ScalingConstant,Biome,Vegetation_Type,Land_Use_Described,MAT,MAP,pH,P,K,Checked,Finished,Reviewer,Study_Quality_1,Study_Quality_2,Study_Quality_3,Study_Quality_Total,Data_Retrieved_From,Notes
Liang_et_al_2009,2009,291,291a,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,142.00,4.00,2.00,1.00,28.00,4.00,18.00,9.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291a,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,43.00,4.00,26.00,13.00,28.00,4.00,18.00,9.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291b,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,94.00,4.00,46.00,23.00,73.00,4.00,28.00,14.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291b,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,86.00,4.00,14.00,7.00,73.00,4.00,28.00,14.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291c,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,7.00,4.00,10.00,5.00,10.00,4.00,22.00,11.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291c,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,9.00,4.00,12.00,6.00,10.00,4.00,22.00,11.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291d,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291d,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291e,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Fungivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,125.00,4.00,30.00,15.00,107.00,4.00,32.00,16.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291e,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Fungivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,138.00,4.00,32.00,16.00,107.00,4.00,32.00,16.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291f,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Fungivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,0.00,4.00,0.00,0.00,5.00,4.00,4.00,2.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291f,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Fungivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,0.00,4.00,0.00,0.00,5.00,4.00,4.00,2.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291g,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Fungivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,0.00,4.00,0.00,0.00,26.00,4.00,10.00,5.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291g,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Fungivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,20.00,4.00,36.00,18.00,26.00,4.00,10.00,5.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291h,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Predator,YES,YES,0-20,NO,NA,135.00,Added,manure,69,1.00,4.00,4.00,2.00,2.00,4.00,4.00,2.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291h,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Predator,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,0.00,4.00,0.00,0.00,2.00,4.00,4.00,2.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291i,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Predator,YES,YES,0-20,NO,NA,135.00,Added,manure,69,10.00,4.00,14.00,7.00,10.00,4.00,8.00,4.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291i,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Predator,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,4.00,4.00,10.00,5.00,10.00,4.00,8.00,4.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291j,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Omnivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,24.00,4.00,14.00,7.00,31.00,4.00,42.00,21.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291j,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Omnivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,27.00,4.00,22.00,11.00,31.00,4.00,42.00,21.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291k,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Omnivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291k,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Omnivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291l,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Plant-parasite,YES,YES,0-20,NO,NA,135.00,Added,manure,69,107.00,4.00,38.00,19.00,81.00,4.00,14.00,7.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291l,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Plant-parasite,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,96.00,4.00,42.00,21.00,81.00,4.00,14.00,7.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291m,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Plant-parasite,YES,YES,0-20,NO,NA,135.00,Added,manure,69,93.00,4.00,24.00,12.00,36.00,4.00,30.00,15.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291m,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Plant-parasite,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,113.00,4.00,50.00,25.00,36.00,4.00,30.00,15.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291n,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Plant-parasite,YES,YES,0-20,NO,NA,135.00,Added,manure,69,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,291,291n,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Plant-parasite,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on July 28 (booting stage)
Liang_et_al_2009,2009,292,292a,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,47.00,4.00,10.00,5.00,16.00,4.00,6.00,3.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292a,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,202.00,4.00,60.00,30.00,16.00,4.00,6.00,3.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292b,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,73.00,4.00,4.00,2.00,84.00,4.00,8.00,4.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292b,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,151.00,4.00,26.00,13.00,84.00,4.00,8.00,4.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292c,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,5.00,4.00,6.00,3.00,14.00,4.00,4.00,2.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292c,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,19.00,4.00,18.00,9.00,14.00,4.00,4.00,2.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292d,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,8.00,4.00,6.00,3.00,12.00,4.00,4.00,2.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292d,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Bacterivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,22.00,4.00,20.00,10.00,12.00,4.00,4.00,2.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292e,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Fungivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,128.00,4.00,6.00,3.00,102.00,4.00,14.00,7.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292e,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Fungivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,206.00,4.00,36.00,18.00,102.00,4.00,14.00,7.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292f,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Fungivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292f,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Fungivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292g,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Fungivore,YES,YES,0-20,NO,NA,135.00,Added,manure,69,28.00,4.00,18.00,9.00,57.00,4.00,16.00,8.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292g,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Fungivore,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,8.00,4.00,2.00,1.00,57.00,4.00,16.00,8.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292h,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Predator,YES,YES,0-20,NO,NA,135.00,Added,manure,69,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292h,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Predator,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,7.00,4.00,6.00,3.00,0.00,4.00,0.00,0.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292i,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Predator,YES,YES,0-20,NO,NA,135.00,Added,manure,69,8.00,4.00,6.00,3.00,9.00,4.00,2.00,1.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
Liang_et_al_2009,2009,292,292i,1987,2007,21,1,Asia,China,Shenyang Agricultural University,41.816667,123.56667,300,Nematoda,NA,NA,NA,NA,NA,NA,Predator,YES,YES,0-20,NO,NA,135.00,Added,manure and NH2CONH2,69,3.00,4.00,4.00,2.00,9.00,4.00,2.00,1.00,FromSE,Modified cotton-wool filter,Individuals/100 gr dry soil,1,1,NA,Monoculture maize field,Experimental field in a conventional tillage system,7.45,705.4,6,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,sampled on September 25 (ripening stage)
